Total Asset,Cash,Total Debt in Current Liabilities,Total Long-Term Debt,Earnings Before Interest,Gross Profit (Loss),Total Liabilities,Retained Earnings,Total debt/total asset,Total asset/Total libiilities,EBTI/total asset,Gross Profit/Revenue,EBTI/REV,Sales/Turnover (Net),Total Stockholders Equity,Total Interest and Related Expense,Market Value - Total - Fiscal,Total Inventories,Operating Activities - Net Cash Flow,Financing Activities - Net Cash Flow,Net Cash Flow,Debt-to-Equity Ratio,Total Current Asset,Working Capital Ratio,Debt Service Coverage Ratio,Gross Profit Margin,Prediction (Rating level),Probability_Class_0,Probability_Class_1
172384.0,8669.0,2000.0,20645.0,31749.0,63762.0,82600.0,21418.0,0.119761695,2.086973366,0.184176026,0.737550751,0.367248499,86451.0,89784.0,597.0,343566.3,2660.0,32231.0,-8394.0,23837.0,0.0222756838634946,11329.0,0.6076159828372217,1.402031353499669,73.75507512926399,1,3.7997313e-06,0.9993318
1388.933,119.296,34.0,461.346,13.883,97.707,928.98,-334.06,0.332158571,1.495116149,0.009995443,0.785527077,0.111614034,124.384,459.953,14.697,1091.072,40.61,11.414,513.838,525.252,0.0739205962348327,159.90599999999995,0.3741839165453753,0.0280268741445373,78.55270774376125,0,0.9961713,4.7713518e-05
8416.902,586.315,455.382,2944.204,480.121,906.537,4556.205,3229.197,0.349796635,1.847349274,0.057042484,0.211706457,0.112124178,4282.047,3860.697,164.471,5592.7197,6596.266,313.2,952.234,1265.434,0.1179533125754235,7182.581,2.88593599702992,0.1412292555622949,21.17064572154393,2,0.0015295441,0.0001130435
2351.335,544.938,0.0,599.23,494.3,902.167,1227.08,4887.187,0.254846715,1.916203508,0.210221002,0.202591251,0.111000353,4453.139,1124.255,24.994,5163.8112,1373.416,184.549,-486.301,-301.752,0.0,1918.354,3.201365085192664,0.8248919446623166,20.25912508008396,2,0.00016720248,0.00023105124
25200.357,1960.169,23.34,2230.254,675.618,675.618,17537.307,4286.423,0.088500889,1.436957054,0.026809858,0.131727635,0.131727635,5128.901,7602.002,117.442,9533.8121,0.0,716.792,-67.124,649.668,0.0030702438647082,1960.1690000000017,0.8881945558367937,0.2997957928535486,13.172763521853902,2,0.00030939648,0.001267853
5596.986,270.191,11.739,1269.541,660.898,1244.745,2755.989,3110.245,0.226825831,2.030844826,0.118081053,0.329444911,0.174918945,3778.31,2840.997,65.108,5163.2135,1108.308,363.339,-367.297,-3.958,0.0041320001393876,1378.4989999999998,1.0959586644002792,0.5158107517482518,32.94449105552482,2,9.593951e-05,0.001285689
39532.0,331.0,1725.0,7363.0,3445.0,5481.0,15244.0,18626.0,0.186254174,2.593282603,0.087144592,0.345064216,0.216884916,15884.0,24288.0,309.0,34312.32,364.0,3430.0,-1028.0,2402.0,0.0710227272727272,695.0,0.1232706633557999,0.3790713028169014,34.50642155628305,2,8.273307e-05,0.03057234
17340.1,4121.6,605.9,6265.7,3090.1,7394.4,10815.3,7387.2,0.36134163,1.603293482,0.178205431,0.964017522,0.402860346,7670.4,6524.8,176.1,89510.372,393.1,2806.3,-417.4,2388.9,0.0928610838646395,4514.700000000001,0.7976783631930457,0.4496914837883463,96.4017521902378,2,4.1837095e-05,0.016422885
3704.278,246.879,0.536,1395.0,533.019,959.84,2441.407,457.253,0.376591606,1.517271803,0.143892818,0.282170109,0.156694896,3401.636,1262.871,78.987,2830.2892,168.663,297.366,-93.945,203.421,0.0004244297319361,415.5419999999999,0.2979940679716363,0.3819457183476456,28.217010873591413,2,2.7068843e-05,9.247335e-06
7027.0,968.9,1.6,2672.3,1216.8,1861.9,4089.1,2247.7,0.380290309,1.718471057,0.173160666,0.348311664,0.227630717,5345.5,2937.9,80.4,16674.9119,865.6,880.9,14.1,895.0,0.0005446066918547,1834.5,0.6868985659190474,0.4550656344665095,34.83116640164624,2,1.4324921e-05,0.001668203
14926.0,1025.0,0.0,2665.0,2174.0,2620.0,6337.0,2583.0,0.178547501,2.355373205,0.145651883,0.605780347,0.50265896,4325.0,8589.0,188.0,22178.65,241.0,2366.0,965.0,3331.0,0.0,1266.0,0.4750469043151969,0.8157598499061913,60.578034682080926,2,0.00013291417,0.0016117246
1032.731,158.459,2.0,196.0,89.921,89.921,512.798,-7.75,0.189788047,2.013913861,0.087071077,0.103468313,0.103468313,869.068,519.933,8.494,1273.8606,6.183,102.055,-4.314,97.741,0.0038466494721435,164.64200000000005,0.8486701030927838,0.4541464646464647,10.346831318147718,2,0.012219367,6.365483e-05
4956.458,470.048,45.625,1152.846,529.356,529.356,2842.713,1768.201,0.232594728,1.743566093,0.106801268,0.33592927,0.33592927,1575.796,2113.745,28.408,4722.1243,0.0,385.019,589.39,974.409,0.0215849120873142,470.0479999999998,0.4245295203035345,0.4416927902302183,33.592927003241535,2,9.3943745e-05,0.0006951208
588659.0,28386.0,77921.0,4913.0,7718.0,17872.0,553255.0,18612.0,0.008346088,1.063992192,0.013111156,0.839139825,0.362381444,21298.0,35404.0,1715.0,53046.8565,4903.0,-2927.0,-465.0,-3392.0,2.2009095017512146,33289.0,-0.4559637300021915,0.093174300408045,83.91398253357123,1,0.00028875403,0.9990119
34762.687,2087.213,6.579,5903.354,8845.605,13606.553,17050.105,14740.042,0.169818691,2.038854717,0.254456884,0.778696216,0.506229545,17473.506,17712.582,258.628,50481.5207,706.597,8649.155,-327.734,8321.421,0.0003714308845542,2793.8100000000013,0.4737860949417268,1.4967352421761804,77.8696215859599,1,6.478122e-05,0.9975266
12864.8,707.8,21.2,3951.5,586.5,1504.7,7906.8,-220.1,0.30715596,1.627055193,0.045589516,0.592308298,0.230869154,2540.4,4958.0,82.6,10451.0895,396.6,373.4,2953.9,3327.3,0.0042759177087535,1104.3999999999996,0.2809963616008955,0.1476325924434263,59.23082979058416,2,0.0016099396,0.00041067947
2289.947,56.292,0.0,500.0,188.052,227.463,964.176,2.498,0.218345665,2.375030077,0.082120678,0.806820963,0.667028465,281.925,1325.771,14.031,1958.5066,0.0,223.157,636.826,859.983,0.0,56.29199999999992,0.1125839999999998,0.376104,80.68209630220802,0,0.97929764,0.00015791222
1111.47,56.02,10.573,564.887,74.653,74.653,770.696,-2553.424,0.50823414,1.442163966,0.067166005,0.14162806,0.14162806,527.106,340.774,172.999,515.998,48.442,44.089,7.863,51.952,0.0310264280725642,104.462,0.1884527542151199,0.1297275223299621,14.162805963126962,0,0.9999852,2.4768308e-06
700.981,15.627,0.0,349.125,115.078,148.346,397.608,14.936,0.498052016,1.762995211,0.164167074,0.349458895,0.271089418,424.502,303.373,22.169,781.3434,29.564,79.959,-65.621,14.338,0.0,45.19100000000003,0.1294407447189403,0.3296183315431436,34.94588953644506,0,0.96936977,0.0012457212
5900.0,519.0,7.0,1368.0,524.0,2000.0,3029.0,-9795.0,0.231864407,1.94783757,0.088813559,0.609570253,0.159707406,3281.0,2871.0,51.0,2683.7205,48.0,281.0,98.0,379.0,0.0024381748519679,567.0,0.4166054371785452,0.3810909090909091,60.9570252971655,2,0.008340822,6.464278e-05
1303.731,2.413,0.0,395.864,120.697,120.697,468.326,26.815,0.303639324,2.78381085,0.092578147,0.739021553,0.739021553,163.32,835.405,15.078,904.8655,0.0,-148.831,147.773,-1.058,0.0,2.413000000000011,0.0060955277570074,0.3048951154942101,73.90215527798189,2,0.010639642,0.0005853685
2867.877,128.019,61.123,1332.954,255.479,438.497,1803.01,781.34,0.464787716,1.590605155,0.08908297,1.0,0.582624282,438.497,1050.643,84.523,1620.3319,0.0,162.521,-272.331,-109.81,0.0581767546159827,128.01899999999978,0.1006572414102186,0.1832603220625546,100.0,0,0.9779178,0.00027012374
3107.7,86.2,233.0,1565.0,172.9,387.2,2410.0,107.1,0.503587862,1.289502075,0.055636001,0.184135438,0.082223702,2102.8,697.7,39.7,640.3422,271.3,56.7,835.7,892.4,0.3339544216712053,357.5,0.2683933933933934,0.0961624026696329,18.41354384630017,0,0.9766938,0.00012683186
1338.357,19.913,12.59,694.257,43.831,55.753,930.363,269.667,0.518738274,1.438532057,0.032749857,0.425891268,0.334820371,130.909,407.994,40.338,748.1906,21.402,16.886,339.466,356.352,0.0308582969357392,41.315000000000055,0.0606087723184488,0.0620091759602856,42.58912679800472,0,0.98646,0.0017265679
12727.802,23.153,35.47,3535.9,1351.912,1510.255,7023.946,3392.256,0.277809161,1.812058635,0.10621724,0.624816931,0.559307869,2417.116,5703.856,207.205,2872.8493,0.0,1222.825,-135.104,1087.721,0.006218600189065,23.153000000000247,0.0066143302394277,0.3785415680817166,62.4816930590009,2,0.00015870114,0.0037212383
5308.996,491.481,0.0,1852.186,673.671,818.012,2867.63,94.718,0.348876887,1.851353208,0.126892354,0.348010541,0.286602897,2350.538,2441.366,110.688,2067.3092,9.17,680.159,329.704,1009.863,0.0,500.65099999999984,0.2703027665688002,0.363716710956675,34.801054056560666,2,0.0021616372,3.5990317e-05
105134.0,6726.0,508.0,20401.0,12403.0,29711.0,48473.0,14770.0,0.194047596,2.16891878,0.117973253,0.630244792,0.263098723,47142.0,56661.0,564.0,128849.61,1591.0,12332.0,-6888.0,5444.0,0.0089656024425972,8317.0,0.4180867641884079,0.5931895356066765,63.02447923295576,1,1.7007968e-06,0.999706
3874.348,148.0,64.431,674.015,469.544,1408.065,1505.496,1149.649,0.173968626,2.573469475,0.121193037,0.58778458,0.19600709,2395.546,2368.852,18.681,6878.0268,278.099,407.083,-51.524,355.559,0.0271992509451835,426.09900000000016,0.6989996456599914,0.6358542127657268,58.77845802167857,2,3.5714485e-05,0.0001590299
1743.7,177.7,172.6,225.1,180.9,238.6,727.8,184.3,0.129093307,2.395850508,0.10374491,0.175945727,0.133397242,1356.1,1015.9,40.0,1257.668,214.7,124.1,-71.2,52.9,0.1698986120681169,392.3999999999999,7.474285714285711,0.4548654764898164,17.594572671631887,2,0.012493829,0.00016989677
11232.0,1870.0,31.0,7075.0,257.0,371.0,8209.0,-716.0,0.629896724,1.368254355,0.022881054,0.148578294,0.102923508,2497.0,3023.0,232.0,3776.663,208.0,163.0,6126.0,6289.0,0.0102547138604035,2078.0,0.2950028392958546,0.036166619757951,14.85782939527433,0,0.99383426,1.2101917e-05
3226.7,249.6,5.9,1455.5,317.3,519.1,2337.8,1078.9,0.451080051,1.380229275,0.098335761,0.300927536,0.183942029,1725.0,888.9,45.2,2406.4425,211.8,310.8,1324.8,1635.6,0.006637417032287,461.4000000000001,0.318294701986755,0.2171205693170932,30.092753623188408,2,0.0003417756,6.966004e-05
6516.7,0.12,0.0,2366.0,1414.374,1681.485,4230.045,2002.685,0.363067197,1.540574627,0.217038378,0.669657952,0.563279955,2510.961,2286.655,114.719,2602.7225,0.0,1456.575,740.046,2196.621,0.0,0.1199999999998908,5.071851225692767e-05,0.5977912087912088,66.96579516766688,2,0.0017305024,4.5068264e-05
4274.878,990.405,0.0,1080.0,484.442,2226.371,2241.309,237.418,0.252638789,1.907313092,0.113323,0.715979209,0.155791824,3109.547,1993.142,56.314,5115.1746,0.0,423.903,-80.98,342.923,0.0,990.4049999999996,0.9170416666666664,0.4485574074074074,71.59792085470971,2,0.00027651057,9.665522e-05
3632.393,142.34,0.168,716.316,491.808,530.098,1336.097,466.838,0.19720223,2.718659648,0.135395041,0.790292235,0.733207904,670.762,2296.296,33.673,3575.2397,0.0,409.873,410.168,820.041,7.316129976274837e-05,142.34000000000017,0.1987577986673147,0.6864186778769658,79.02922348016136,0,0.9882563,5.5613804e-05
8479.746,1000.249,12.96,1669.585,797.675,1502.016,6219.378,1332.734,0.196890921,1.363439559,0.094068266,0.095292608,0.050607005,15762.146,2260.368,128.055,4188.9801,2008.077,498.857,-576.819,-77.962,0.0057335796649041,3008.326,1.8159366181241985,0.4740883601924465,9.52926079989362,2,0.024624778,0.00046633565
26353.0,322.6,7.1,15253.7,3958.7,6223.1,20918.5,-3280.9,0.578822145,1.259793962,0.150218191,0.753082834,0.47905851,8263.5,5434.5,978.0,47856.4133,950.6,2294.7,-2443.7,-149.0,0.0013064679363326,1273.2000000000007,0.0835071425760497,0.2594031767666177,75.30828341501785,2,0.0013578709,0.00053222146
4858.5,70.2,0.0,2452.5,402.5,633.2,4935.5,-2752.4,0.504785428,0.984398744,0.082844499,0.097330034,0.061868823,6505.7,-77.0,147.4,1052.663,1172.1,-322.8,1205.5,882.7,-0.0,1242.3000000000002,0.5065443425076454,0.164118246687054,9.733003366278805,0,0.9990792,3.5948071e-06
7836.6,106.2,93.9,2222.3,855.3,2621.0,3708.7,3279.6,0.283579614,2.11303152,0.10914172,0.250775001,0.08183436,10451.6,4127.9,81.9,4738.438,1752.1,356.0,33.0,389.0,0.0227476440805252,1858.3,0.8730971621875587,0.3692686296520162,25.077500095679127,2,3.5020676e-05,0.00027384522
5452.172,17.682,115.741,3812.975,691.978,1185.2,5046.829,-552.275,0.699349727,1.080316373,0.12691786,0.599628243,0.350092433,1976.558,405.343,174.862,2613.0715,0.0,430.454,704.48,1134.934,0.2855384205475362,17.68199999999979,0.0047824941564423,0.1761333728373341,59.96282426318884,2,0.012213683,4.6702655e-05
903.427,152.542,0.0,599.579,123.758,260.708,787.733,-620.688,0.663671774,1.146869561,0.136987272,0.32940677,0.156369283,791.447,102.442,46.329,921.0505,50.633,60.377,138.667,199.044,0.0,203.17500000000007,0.3388627687093778,0.2064081630610812,32.940677013116485,0,0.99743325,3.179903e-06
5820.284,547.23,4.834,2127.392,244.074,1191.824,3238.292,-554.578,0.365513435,1.797331433,0.041935067,0.61962795,0.126893797,1923.451,2581.992,132.675,4946.2111,12.453,358.147,-307.166,50.981,0.001872197899916,559.683,0.2636832538851706,0.1144691041193569,61.962794997117165,2,0.014122859,1.2297839e-05
910.161,134.133,1.537,606.284,193.64,612.659,835.377,-1217.727,0.6661283,1.089521258,0.212753568,0.523597657,0.165490836,1170.095,74.784,56.382,449.0794,0.0,139.995,-19.721,120.274,0.0205525246041934,134.13300000000004,0.2218001908236007,0.3185806347592465,52.35976566005324,0,0.9994387,1.2498416e-06
2014.035,163.242,7.815,246.888,223.145,271.253,922.888,-1370.13,0.122583768,2.182317898,0.110794996,0.140469757,0.115556782,1931.042,1091.147,22.015,2173.186,283.48,196.411,-8.2,188.211,0.0071621880461569,446.722,1.868558975710348,0.8760988288320122,14.046975674273268,0,0.9823271,3.187124e-05
3318.818,26.035,15.625,1884.27,539.175,839.053,2337.352,-630.405,0.567753339,1.419905089,0.162459948,0.651914441,0.418919864,1287.06,981.466,105.254,5124.9265,0.0,452.529,-294.315,158.214,0.0159200624372112,26.03499999999985,0.0139325554077954,0.2837919990315254,65.19144406632171,2,0.00020671393,1.7305205e-05
824.713,0.74,5.395,418.408,-41.93,277.454,607.908,-302.206,0.507337704,1.356641136,-0.050841929,0.281949688,-0.042609407,984.055,216.805,38.539,479.7726,37.215,-31.416,-13.102,-44.518,0.0248841124512811,37.95500000000004,0.0918978337243622,-0.0989374780263471,28.194968777151686,0,0.99976295,2.83298e-05
18378.0,717.0,199.0,11083.0,1937.0,2169.0,14947.0,-6718.0,0.603058004,1.22954439,0.105397758,0.27011208,0.241220423,8030.0,3431.0,664.0,8451.9117,447.0,854.0,-994.0,-140.0,0.0580005829204313,1164.0,0.1069459757442116,0.1716894167700762,27.01120797011208,0,0.98565936,1.5856373e-05
9877.0,192.0,518.0,3244.0,1433.0,3068.0,5547.0,5696.0,0.32843981,1.780602127,0.14508454,0.412642905,0.192737054,7435.0,4330.0,167.0,9656.64,110.0,938.0,92.0,1030.0,0.1196304849884526,302.0,0.1107850330154072,0.3809144072301967,41.26429051782112,2,1.0664825e-05,0.001985211
8345.0,578.0,267.0,3077.0,2675.0,4326.0,6732.0,1547.0,0.368723787,1.239601901,0.320551228,0.325777543,0.201445892,13279.0,1604.0,152.0,31616.9,301.0,2049.0,-1114.0,935.0,0.1664588528678304,879.0,0.3128113879003559,0.7999401913875598,32.57775434897206,2,0.000210066,0.0046984577
2114.9,3.1,66.7,933.3,286.0,972.1,1564.5,-1237.8,0.441297461,1.351805689,0.13523098,0.244498101,0.071933399,3975.9,550.4,58.0,1513.138,184.5,237.8,-158.3,79.5,0.1211845930232558,187.5999999999999,0.2164781906300484,0.286,24.449810105887977,2,0.0024647294,0.00058882835
12467.0,158.0,618.0,7434.0,2630.0,3388.0,10669.0,429.0,0.596294217,1.168525635,0.210956926,0.595954266,0.462620932,5685.0,1798.0,475.0,9984.5348,78.0,1801.0,196.0,1997.0,0.3437152391546162,236.0,0.0346244131455399,0.3266269249875807,59.59542656112578,2,8.857695e-05,0.00011034581
21143.276,175.62,113.335,11807.526,2078.827,2361.523,14406.048,-2799.608,0.558453004,1.467666636,0.098320951,0.639999252,0.563385461,3689.884,6737.228,576.276,26274.5459,0.0,1666.13,-462.987,1203.143,0.0168222004658295,175.61999999999898,0.015017712640404,0.174385642110918,63.99992520090064,2,0.0007621034,0.0029933047
10746.0,904.0,34.0,2417.0,2585.0,3664.0,7733.0,807.0,0.224920901,1.389628863,0.240554625,0.215238207,0.151853375,17023.0,3013.0,135.0,21206.5337,1104.0,2135.0,-1398.0,737.0,0.0112844341188184,2008.0,0.8426353336130927,1.054671562627499,21.523820713152794,2,0.0012175401,0.0026834542
1357.384,114.934,15.269,490.287,206.425,585.341,1271.247,357.953,0.361199926,1.067757879,0.15207561,0.643957913,0.227096705,908.974,86.137,18.41,2425.7659,0.0,182.144,-77.662,104.482,0.1772641257531606,114.93399999999995,0.2419571468870653,0.4083128278568547,64.39579129876101,2,0.00075981166,6.776023e-05
460.528,30.202,5.104,215.333,68.546,130.396,359.048,-42.743,0.467578519,1.282636305,0.148842199,0.185296868,0.097406048,703.714,101.48,20.431,397.6741,31.722,50.915,-14.902,36.013,0.050295624753646,61.92399999999998,0.2945549852779587,0.3109550574540571,18.529686776161903,0,0.99693143,9.297847e-05
15196.0,966.0,450.0,4633.0,2675.0,4508.0,10674.0,-1678.0,0.304882864,1.423646243,0.176033167,0.532168575,0.315783261,8471.0,4522.0,286.0,34145.6227,1281.0,1623.0,-1918.0,-295.0,0.0995134896063688,2247.0,0.5371742768348076,0.5262640173126106,53.21685751387085,2,0.00012319851,0.0034276093
4646.433,1358.071,159.843,1028.82,682.111,1283.57,2868.931,1099.121,0.221421465,1.619569449,0.14680315,0.322784664,0.171533278,3976.552,1777.502,51.838,4266.0732,36.658,571.618,175.023,746.641,0.0899256372144728,1394.7289999999998,1.6050240685311576,0.5738472552775682,32.27846636986011,2,0.00076996,0.005030255
1764.3,37.5,250.6,675.0,391.4,965.1,1755.3,868.6,0.382587995,1.005127329,0.221844358,0.286600938,0.116232108,3367.4,9.0,18.9,4243.4495,463.3,184.8,-89.5,95.3,27.844444444444445,500.8,1.180018850141376,0.4228608470181503,28.66009384094554,2,0.00030613493,0.00010150837
1138.8,34.7,1.1,663.0,60.9,230.8,914.5,-639.1,0.582191781,1.24527064,0.053477345,0.265898618,0.07016129,868.0,224.3,54.5,290.166,68.0,6.1,-9.7,-3.6,0.004904146232724,102.70000000000005,0.1551593896358967,0.0917030567685589,26.58986175115208,0,0.9983992,1.5343645e-05
6928.7,1129.0,519.5,1768.9,900.0,2280.2,4406.4,1101.9,0.255300417,1.572417393,0.129894497,0.51266947,0.202351777,4447.7,2522.3,122.6,7617.335,616.9,572.0,-147.7,424.3,0.2059628117194623,1745.9000000000003,1.3973907475588283,0.3932878867330886,51.26694696135081,2,0.00015119054,0.0010766261
1885.192,160.023,31.904,745.958,290.985,540.987,1180.846,-213.022,0.395693383,1.596475747,0.154352978,0.416893613,0.224237899,1297.662,675.927,12.982,3011.8903,89.043,251.051,61.414,312.465,0.0472003633528472,249.06600000000003,0.3488055525212379,0.3740830635768298,41.68936132829658,2,0.00032479496,2.8200047e-05
1601.289,279.042,128.045,374.642,158.101,290.038,885.825,128.672,0.233962764,1.807680975,0.098733583,0.218778216,0.119256976,1325.717,715.464,24.381,627.5879,145.187,129.81,-77.141,52.669,0.1789677747587579,424.229,1.720333175180558,0.3145118135141748,21.877821586356667,2,0.025048263,6.833748e-05
17930.452,4921.305,0.33,26.403,4684.639,10086.608,11645.115,10886.183,0.001472523,1.539740226,0.261267201,0.316445801,0.146970551,31874.678,6285.337,17.621,50946.1289,0.0,3486.085,-3165.416,320.669,5.2503151382336376e-05,4921.305,188.75100678863197,175.23805783114506,31.64458006446371,1,1.0162783e-05,0.99618334
7063.0,323.0,504.0,1663.0,1127.0,1971.0,5174.0,3239.0,0.235452357,1.365094704,0.159563925,0.395862623,0.226350673,4979.0,1889.0,56.0,10519.0,1709.0,644.0,827.0,1471.0,0.2668078348332451,2032.0,1.7532355478861088,0.520073834794647,39.586262301667006,1,4.9032747e-07,0.9868513
1515.187,301.212,24.0,2334.0,360.388,856.427,2899.442,1863.789,1.540403924,0.522578827,0.23785051,0.578699737,0.243519227,1479.916,-1389.808,121.401,1408.6764,32.382,231.619,-29.421,202.198,-0.0172685723495619,333.59400000000005,0.144412987012987,0.1528363019508057,57.86997370121008,0,0.9916259,2.2433387e-06
2539.5,147.1,26.6,2333.6,520.9,595.3,3436.8,46.9,0.918921047,0.738914106,0.205119118,0.199090331,0.17420822,2990.1,-897.3,126.5,3335.8766,17.8,349.1,-332.4,16.7,-0.0296444890226234,164.9000000000001,0.0714781100996966,0.2207016354546224,19.909033142704256,0,0.99673647,4.5946294e-06
893.234,42.389,5.859,326.498,74.714,141.065,637.271,-22.209,0.36552348,1.401654869,0.083644375,0.174838349,0.092601796,806.831,255.963,19.967,515.0552,117.292,48.802,35.128,83.93,0.0228900270742255,159.68100000000004,0.4980086639491766,0.2248004404901958,17.48383490470743,0,0.997071,2.9408558e-05
1462.225,131.912,15.94,1224.804,236.372,409.563,1405.688,-345.804,0.837630324,1.040220163,0.161652276,0.648749982,0.374414512,631.311,56.537,61.959,1614.3979,0.0,166.527,155.39,321.917,0.2819392610149105,131.91200000000003,0.1091206289541255,0.1905082756797534,64.87499821799398,0,0.9906731,2.1266735e-05
2922.451,185.123,0.0,1073.472,244.599,298.844,1551.686,634.115,0.367319076,1.883403601,0.083696527,0.470773937,0.385320884,634.793,1370.765,63.933,887.8583,0.0,165.48,-19.664,145.816,0.0,185.12300000000005,0.1724525651344423,0.227857829547487,47.07739373307519,2,0.017031671,0.0007485425
1749.56,102.776,103.152,493.718,307.847,307.847,1065.38,-5784.217,0.282195523,1.642193396,0.175956812,0.350811598,0.350811598,877.528,684.18,64.852,547.7897,0.0,156.507,-152.548,3.959,0.1507673419275629,102.77600000000008,0.2631463056180007,0.5157689279072495,35.08115980344787,0,0.99638474,2.9632401e-05
1225.065,0.0,0.0,196.014,5.202,24.238,434.695,-575.274,0.160002939,2.818217371,0.004246305,0.064990468,0.013948363,372.947,790.37,20.471,730.6997,0.0,169.207,-131.638,37.569,0.0,0.0,0.0,0.0265389206893385,6.4990467814461566,0,0.9971614,0.00020321282
1642.5,167.7,3.9,344.7,196.5,398.9,861.4,-618.7,0.209863014,1.906779661,0.119634703,0.241479508,0.118953932,1651.9,781.1,19.9,1508.6665,423.6,87.7,89.6,177.3,0.0049929586480604,591.3,1.7350352112676055,0.5636833046471601,24.147950844482107,0,0.97432905,1.9027024e-05
111358.0,4918.0,0.0,6854.0,132.0,132.0,94561.0,5625.0,0.061549238,1.17763137,0.001185366,0.013797429,0.013797429,9567.0,16797.0,479.0,4221.95,0.0,2438.0,205.0,2643.0,0.0,4918.0,0.7175372045520864,0.0192588269623577,1.3797428661022264,2,0.00810002,0.0072470517
5213.99,880.601,0.12,765.671,1315.064,1508.423,2012.102,2476.095,0.146849342,2.591314953,0.252218359,0.341631581,0.297839129,4415.35,3201.888,44.411,8118.3723,525.776,1032.376,164.64,1197.016,3.7477888046052825e-05,1406.377,1.8370781306536077,1.7172622817452805,34.1631580735389,2,0.000111121204,0.0074268826
730.6,72.6,1.4,232.9,123.0,206.2,441.9,19.8,0.318779086,1.65331523,0.168354777,0.228425834,0.136257893,902.7,288.7,11.5,1009.402,111.3,94.5,10.2,104.7,0.004849324558365,183.9,0.7943844492440604,0.5249679897567221,22.842583361028023,2,0.0015954957,2.3536984e-05
11002.0,860.0,267.0,4939.0,1247.0,2355.0,9051.0,-1546.0,0.448918378,1.215556292,0.113343029,0.203403006,0.107704267,11578.0,1951.0,221.0,5545.0393,2025.0,760.0,1197.0,1957.0,0.1368528959507944,2885.0,0.6175085616438356,0.239531310026892,20.34030057004664,2,0.0054901224,7.370947e-05
2132.767,267.27,36.789,749.085,307.485,605.572,1580.072,55.99,0.351226833,1.349791022,0.144171867,0.186675224,0.094786138,3243.987,548.714,45.604,986.2173,166.531,171.049,49.411,220.46,0.0670458563113024,433.80099999999993,0.6090178802071048,0.3912650119484803,18.66752240375809,2,0.0047359657,2.4857376e-05
3903.004,51.981,14.373,1445.488,366.876,681.653,2143.747,581.488,0.370352682,1.820645813,0.093998366,0.231374542,0.124529293,2946.102,1759.257,42.036,3648.9664,594.098,211.957,885.189,1097.146,0.008169926281379,646.0789999999997,0.4514514906209492,0.2513088574871169,23.13745416825351,2,0.00034655078,0.00010022162
5404.8,567.6,0.0,646.4,174.9,862.7,4626.1,-2278.7,0.119597395,1.168327533,0.032360124,0.349441024,0.070844135,2468.8,778.7,48.9,2512.6862,8.9,368.5,-163.5,205.0,0.0,576.5,0.8918626237623762,0.2705754950495049,34.94410239792612,2,0.0011155846,0.0003182055
10648.0,661.0,484.0,4732.0,1245.0,2255.0,11781.0,-2113.0,0.444402705,0.903828198,0.116923366,0.16990657,0.09380651,13272.0,-1133.0,322.0,2578.8406,163.0,941.0,502.0,1443.0,-0.4271844660194174,824.0,0.1939736346516007,0.2386886503067484,16.990657022302592,0,0.99569917,3.5201738e-05
1358.804,15.861,0.0,984.332,307.972,493.993,1225.437,-25.437,0.724410585,1.108832196,0.226649318,0.453033349,0.282436364,1090.412,133.367,52.953,989.6669,133.987,158.318,136.579,294.897,0.0,149.84799999999996,0.152233189614886,0.3128741115802391,45.30333488626317,2,0.005836752,5.707691e-05
14520.5,492.8,13.1,5054.6,1855.9,2644.9,7829.0,2639.6,0.348100961,1.854706859,0.127812403,0.411798593,0.288954973,6422.8,6691.5,172.8,17720.78,0.0,1164.9,-198.1,966.8,0.0019577075394156,492.7999999999993,0.0977486859069719,0.3662213627483868,41.17985925141683,2,4.1505446e-06,0.00029327653
48741.0,5207.0,842.0,7842.0,4326.0,5989.0,26704.0,8778.0,0.160891241,1.825232175,0.088754847,0.04087664,0.029526189,146514.0,22037.0,287.0,39175.5894,3397.0,3529.0,-1362.0,2167.0,0.0382084675772564,8604.0,1.229142857142857,0.4981575310916628,4.087663977503856,2,6.73937e-05,0.022278836
424.23,26.679,49.411,61.918,36.252,70.767,200.881,3.636,0.145953846,2.111847313,0.085453645,0.609372175,0.312164711,116.131,223.349,4.232,803.697,146.631,6.185,43.256,49.441,0.2212277646194968,173.31,13.857040057567763,0.3256294406668523,60.937217452704274,0,0.9826676,0.0046749297
1278.8,111.3,6.2,310.6,149.6,612.6,831.0,-806.5,0.242883954,1.538868833,0.116984673,0.554891304,0.135507246,1104.0,447.8,21.0,1070.069,88.3,72.5,28.0,100.5,0.013845466726217,199.5999999999999,0.655716162943495,0.4722222222222222,55.48913043478261,0,0.9870855,9.873716e-05
5221.781,239.855,369.755,1613.997,861.089,2075.735,3835.009,1091.838,0.30908937,1.361608539,0.164903316,0.389827984,0.161714568,5324.746,1386.772,96.387,11183.9891,1537.2,508.09,-23.765,484.325,0.266629986760621,1777.0550000000003,1.4282229662718346,0.4340708919260069,38.9827984283194,2,9.409668e-06,0.0025884449
